__quarterly__,AIPMA_IX,FASAO_XDC,FASLFOIL_USD,EDNE_USD_XDC_RATE,RAXGFX_XDR,BFOAD_BP6_USD,BOPFR_BP6_USD,FDSBS_XDC,RAFAGOLDNV_USD,FOSAAO_XDC,ENDA_XDC_USD_RATE,FFCD_XDC,BFDLXF_BP6_USD,HPUPQ_PA,ILDD_BP6_USD,HPU_XDR,IADE_BP6_USD,BFXF_BP6_USD,ESNA_XDR_XDC_RATE,ILOFR_BP6_USD,IAD_BP6_USD,BFOA_BP6_USD,FFSAOG_XDC,FASL_XDC,FASDSD_XDC,BFF_BP6_USD,RAFAGOLD_XDR,ENEER_IX,FFCAF_XDC,BFDAE_BP6_USD,BMIP_BP6_USD,PCPI_IX,IAFR_BP6_USD,BXG_BP6_USD,FDSDX_XDC,FFSLF_XDC,FDSAOP_XDC,ILDE_BP6_USD,FASG_XDC,FASAON_XDC,HPQ_USD,HPHCPQ_PA,FDSF_XDC,FFSD_XDC,FOSSX_XDC,BFDAD_BP6_USD,BMIS_BP6_USD,BFOLXF_BP6_USD,FDSI_XDC,FDSLDG_XDC,FASAG_XDC,FFSLG_XDC,FFCAOP_XDC,BG_BP6_USD,HSA_XDR,HPQ_XDR,BFPLEXF_BP6_USD,FDSFD_XDC,BFPA_BP6_USD,FOSFD_XDC,IADD_BP6_USD,FOSI_XDC,RAFAGOLDM_XDR,FFCAD_XDC,FFSF_XDC,FOSLG_XDC,FASMB_XDC,FDSB_XDC,FDSL_XDC,FOSO_XDC,FOSAOF_XDC,FDSLF_XDC,FDSAOG_XDC,RAFAIMF_XDR,FFSAON_XDC,FFSL_XDC,BGS_BP6_USD,FASAD_XDC,FOSAF_XDC,BFDLDXF_BP6_USD,PXP_IX,BXISXF_BP6_USD,FMBSC_XDC,FFSO_XDC,FASMBLO_XDC,FFCLF_XDC,RAFA_MV_XDR,FFSAP_XDC,RAFA_XDR,FASO_XDC,BFPLXF_BP6_USD,FASMBLD_XDC,BFFA_BP6_USD,FOSAAR_XDC,BCAXF_BP6_USD,BFOLDXF_BP6_USD,FASAOS_XDC,FOSLF_XDC,FOSF_XDC,FDSBO_XDC,ENSE_XDC_XDR_RATE,IAOE_BP6_USD,FOSAG_XDC,ILF_BP6_USD,RAFASDR_XDR,FFCS_XDC,BFDA_BP6_USD,FOSAAC_XDC,FFCL_XDC,BXS_BP6_USD,PCPI_PC_CP_A_PT,BFDLEXF_BP6_USD,FASDS_XDC,IAO_BP6_USD,HPL_XDR,FOSAOP_XDC,FASAOF_XDC,FASFD_XDC,FDSAON_XDC,FDSBT_XDC,FOSLA_XDC,FFSG_XDC,BMG_BP6_USD,ILD_BP6_USD,FFCAOG_XDC,FFSI_XDC,BFPAE_BP6_USD,FFSAF_XDC,FOSAON_XDC,FFCLDG_XDC,HPU_USD,ESNE_XDR_XDC_RATE,FOSG_XDC,BTCC_BP6_USD,IAP_BP6_USD,FOSDX_XDC,BXIP_BP6_USD,FASE_XDC,BMS_BP6_USD,HPURTP_XDR,FMBDN_XDC,FOSE_XDC,FFSAD_XDC,BTCKFA_BP6_USD,IARFR_BP6_USD,BTRUE_BP6_USD,RAXGFX_USD,FASDSO_XDC,FOSAO_XDC,FFCI_XDC,BIMF_CD_BP6_USD,FFCADG_XDC,FFCAO_XDC,FFCC_XDC,PCPI_PC_PP_PT,FOSD_XDC,BFRAFR_BP6_USD,ILPE_BP6_USD,HPG_XDR,RAFAIMF_USD,FMBCC_XDC,PMP_IX,BFPLDXF_BP6_USD,IAPD_BP6_USD,FASAF_XDC,IAPE_BP6_USD,RAFAGOLDV_OZT,FOSS_XDC,EREER_IX,FOST_XDC,FASLD_XDC,FMB_XDC,PPPI_IX,FDSSX_XDC,FDSADG_XDC,FFSS_XDC,FASAFOIL_USD,FFCE_XDC,FASF_XDC,EDNA_USD_XDC_RATE,FFCF_XDC,FFSE_XDC,ILPD_BP6_USD,HPHSPA_PA,BFOLEXF_BP6_USD,FASDSS_XDC,FFCO_XDC,FFSAG_XDC,FFSFD_XDC,FDSAOF_XDC,FFSAO_XDC,FFCFD_XDC,RAFA_USD,FOSAOG_XDC,HLTF_XDR,FDSAF_XDC,FDSAO_XDC,BTGSI_BP6_USD,FASMBC_XDC,RAFASDR_USD,IAOD_BP6_USD,RAXG_XDR,FDSB_SA_XDC,FOSAA_XDC,FAA_XDC,ENSA_XDC_XDR_RATE,FASLG_XDC,FDSE_XDC,ILP_BP6_USD,ILODFR_BP6_USD,FDSAD_XDC,ENDE_XDC_USD_RATE,HPHC_XDR,BFOAE_BP6_USD,FASLF_XDC,FOSL_XDC,FFCDG_XDC,FDSBC_XDC,RAXG_USD,FDSO_XDC,FFCAON_XDC,FASAOP_XDC,FASDSB_XDC,ILFR_BP6_USD,FDSDG_XDC,BFFL_BP6_USD,IADF_BP6_USD,BFPAD_BP6_USD,x12B___XDC,HNCA_XDR,HNCA_USD,HPL_USD,x46D___XDC,x32B___XDC,RAFAGOLDNV_XDR,LUR_PC_PP_PT,HSA_USD,x37R___XDC,x11____XDC,x40____XDC,HPURTP_USD,x12C___XDC,x15____XDC,x32G___XDC,x47R___XDC,FASMB_PC_CP_A_PT,x36B___XDC,x32C___XDC,HPHC_USD,x16AC__XDC,x35____XDC,FDSB_PC_CP_A_PT,x12D___XDC,RAFA_MV_USD,LE_PE_PC_PP_PT,x41____XDC,x34____SA_XDC,EENE_EUR_XDC_RATE,x16B___XDC,x35L___XDC,x14A___XDC,HOO_USD,RAFA_G_USD,x17R___XDC,FDSBR_PT,AIP_SA_IX,x42B___XDC,x42A___XDC,RAFAGOLD_USD,x47A___XDC,FODA_XDC,x16D___XDC,x32D___XDC,EENA_EUR_XDC_RATE,LU_PE_PC_PP_PT,x26AA__XDC,x34____XDC,x17A___XDC,x46G___XDC,ENEA_XDC_EUR_RATE,x36AA__XDC,LLF_PE_PC_PP_PT,x12E___XDC,FOFA_XDC,x12A___XDC,x42E___XDC,RAFA_G_XDR,LE_PE_PC_CP_A_PT,ENEE_XDC_EUR_RATE,x12G___XDC,x31N___XDC,x32AN__XDC,x14____XDC,x32____XDC,HLTF_USD,x42D___XDC,x46H___XDC,HOO_XDR,LUR_PC_CP_A_PT,HPG_USD,x37A___XDC,x16C___XDC,x14N___XDC,LLF_PE_PC_CP_A_PT,RAFAGOLDM_USD,x46C___XDC,LU_PE_PC_CP_A_PT,x42C___XDC,x36AC__XDC,x46B___XDC,x16J___XDC,x35L___PC_CP_A_PT,x36J___XDC,AIP_PC_PP_SA_PT,AIPMA_PC_PP_PT,AIP_PC_CP_A_SA_PT,ARS_IX,AIPMA_PC_CP_A_PT,ARS_PC_PP_PT,LE_IX,FIMM_PA,FPOLM_PA,FIDR_PA,FPE_EOP_IX,FILR_PA,FID_PA,x22C___XDC,x26J___XDC,x25____XDC,x24____XDC,x22B___XDC,x21____XDC,x20____XDC,x26B___XDC,x27R___XDC,x22G___XDC,x26D___XDC,x22A___XDC,x27A___XDC,x20N___XDC,x20C___XDC,x26G___XDC,x22D___XDC,x26C___XDC,NCP_NSA_XDC,NM_R_NSA_XDC,NFI_NSA_XDC,NCP_R_SA_XDC,NFI_R_NSA_XDC,NFIOS_R_NSA_XDC,NFIOT_R_NSA_XDC,NI_NSA_XDC,NGDP_SA_XDC,NNXGS_R_SA_XDC,NINV_R_SA_XDC,NI_R_NSA_XDC,NNXGS_SA_XDC,NC_R_NSA_XDC,NM_R_SA_XDC,NCGG_R_SA_XDC,NFID_R_NSA_XDC,NM_SA_XDC,NM_NSA_XDC,NI_R_SA_XDC,NI_SA_XDC,NFIOS_R_SA_XDC,NGDP_R_SA_XDC,NCP_R_NSA_XDC,NFIOT_R_SA_XDC,NX_R_NSA_XDC,NGDP_D_SA_IX,NX_SA_XDC,NGDP_NSA_XDC,NC_SA_XDC,NNXGS_R_NSA_XDC,NX_R_SA_XDC,NCGG_R_NSA_XDC,NFID_R_SA_XDC,NFI_R_SA_XDC,NC_R_SA_XDC,NINV_SA_XDC,NCGG_SA_XDC,NCGG_NSA_XDC,NNXGS_NSA_XDC,NINV_NSA_XDC,NFI_SA_XDC,NINV_R_NSA_XDC,NGDP_R_NSA_XDC,NX_NSA_XDC,NCP_SA_XDC,NC_NSA_XDC,TMG_CIF_USD,LE_PE_NUM,LLF_PE_NUM,LUR_PT,LU_PE_NUM,TXG_FOB_USD,TXG_R_FOB_IX,TXG_R_FOB_PC_CP_A_PT,TMG_R_CIF_PC_CP_A_PT,TMG_R_CIF_PC_PP_PT,TXG_R_FOB_PC_PP_PT,TMG_R_CIF_IX,TMG_CIF_PC_PP_PT,TMG_CIF_PC_CP_A_PT,TXG_FOB_PC_PP_PT,TXG_FOB_PC_CP_A_PT,,__nan__,BEF_BP6_USD,BKAA_CD_BP6_USD,BKAA_BP6_USD,ILOE_BP6_USD,BK_DB_BP6_USD,TMG_D_CIF_IX,TMG_D_CIF_USD_IX,TMG_D_CIF_PC_PP_PT,TMG_D_CIF_PC_CP_A_PT,ENECUA_XDC_XEU_RATE,EECUNA_XEU_XDC_RATE,EECUNE_XEU_XDC_RATE,ENECUE_XDC_XEU_RATE,,__eof__
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,__eof__
2000Q1,69.2668736430094,,,0.00051241058435303,5678334080.00001,-285681494.478433,215162891.72931,,90600000,,1943.48666666667,,387789895.002934,0,124019645.19,0,2734492408.07832,92362537.6582399,0.000380395765715642,27616426403.3378,2734492408.07832,-285681494.478433,,,,24923932,11473000,90.9221932153159,,47841983,851573862.730021,56.5622685637578,22795194909.405,3267353137.37309,,,,13006072850.3775,,,1042480402.98467,63.0753989664083,,,,0,51964670.9987269,-1054872484.36877,,,,,,582568187.96505,114271000,774000000,23036286,,409844967.361008,,,,67354968.8790001,,,,,,,,,,,285802575,,,260171445.624148,,,0,77.7759328167265,492989235.575346,,,,,6129941912.87901,,6129853820.00001,,771649439.590171,,0,,91158597.1874478,-1054872484.36877,,,,,2628.50523933949,,,331916069.718636,98450289,,47841983,,,467739243.152385,8.96939239767863,387789895.002934,,7502132330.13088,0,,,,,,,,2684784949.40804,13130092495.5675,,,0,,,,0,0.000380444362458751,,91158597.1874478,4555396933.48723,,241536449.716702,,790135985.493287,285802575,,,,-1203940.47079208,8003173237.70862,213958951.258518,7648000000,,,,0,,,,3.97343715446734,,213958951.258518,490291913.583329,0,384940030.43935,,74.6375128799405,748613153.590171,4555396933.48723,,,327800,,84.9989028276532,,,,61.7137261917091,,,,,,,0.000514539161575587,,,8541566894.59857,86.1550953435255,0,,,,,,,,8256140155.69862,,0,,,-349865967.389171,,132600125.259273,7502132330.13088,6062586944.00001,,,,2628.84103906544,,,9031858808.1819,27616426403.3378,,1951.56,488203588,0,,,,,8165540155.69862,,,,,50110293776.8059,,-24923932,,409844967.361008,,0,0,0,518697386130,4139433767670,67266876.0000001,,153908628.074239,-7934131159353.72,16946529374426.3,31287620420,384940030.43935,0,0,6007066281910,-4392524954420,,121082506890,2012855332220,657548673.329202,3622000,38609703849830,,535217021000,8256258805.69862,,28976352880,11428399556487.6,0.000536387087148571,94709405000,49890107804560,4811859866750,0,8180992840.01832,-466959200573.723,,73.0509395048637,15160891180,2372654145080,15452684.319694,2755017071000,,901132616000,45469781196420,0.00052160571531258,,3667416078340,11280403954730,12459120617000,201388149600,1917.15690730255,3667416078340,,875521528000,16123022000000,2261876904000,1411626376910,6074059944.00001,,1864.325268,669727085000,10539120725086.3,2696208357850,6805305188000,60325344936070,0,2697537223360,5631649240210,0,,0,23499111497720,411776245000,1083783420000,,90718650,751053229900,,3122949760,3622000,1095085437170,,6.20148899967848,1620875311010,,-6.73981191222568,,38.5653291403611,,,,9.03333333333333,12,11.2333333333333,,17.29,17.9,2012855332220,1620875311010,38609703849830,6468544087980,4139433767670,884719129300,2291104946020,26373101890,-7671265399900,5337339196910,2449622107550,3785086177400,11039990880720,851945600870,,1145436774760,44934564175420,6880351533640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,__eof__
2000Q2,73.3708017062041,,,0.00046748414060053,5790114741,-446141501.059828,94521081.0863669,,94900000,,2054.21,,601356774.216425,0,152510465.56,0,2872626996.35582,72493324.986604,0.000366898965546792,27022585728.7188,2872626996.35582,-446141501.059828,,,,31378123.9853618,11473000,87.5541159230971,,145934694.95,803969604.125909,58.4040784362879,23130555624.3445,3344978003.6375,,,,10952950046.3094,,,1035054099.62998,63.0753989664083,,,,0,56993111.5992063,-591603789.165429,,,,,,584682722.506126,114271000,774000000,-9475551.81000001,,525795048.177922,,0,,70632647.32359,,,,,,,,,,,285802575,,,268165570.178111,,,28490820.37,80.7181831197272,430437599.130325,,,,,6247233742.32359,,6247566081.3,,174720056.015855,,0,,77494127.4728166,-591603789.165429,,,,,2860.58730627839,0,,305815971,100683779,,145934694.95,,,498228172.312272,9.87787273663274,572865953.846425,,7692982344.03968,0,,,,,,,,2760295281.13137,11105460511.8694,,,0,,,,0,0.000349578563047249,,77494127.4728166,4464226122.24515,,239853673.889496,,814745324.640291,285802575,,,,5000802.48621255,8100720161.7038,99521883.5725754,7743000000,,,,0,,,,3.25625177224632,,99521883.5725754,459911938.878583,0,382197838.421904,,78.0807981359325,184195607.825855,4464226122.24515,,0,327800,,82.146212828557,,,,64.0185288053251,,,,,,,0.000486805146504009,,,8711763353.41728,88.1096507425331,0,,,,,,,,8354740161.7038,,0,,,-295950360.058302,,134642323.281897,7692982344.03968,6176601095,,,,2725.54597833137,,,9171675292.29586,27022585728.7188,,2139.11,488203588,0,,,,,8259840161.7038,,,,,47605537503.884,,-31378123.9853618,0,525795048.177922,,0,0,0,500356806350,3948772384780,70964986.3,,152812231.290461,-8320087570540.58,18754879367032.4,87031265050,382197838.421904,0,0,6037565763840,-4713864276550,,48156227590,2215660236330,652864502.859772,3422000,39028723940750,,468028587175,8354295731.7038,,41358421220,12214649182074.3,0.000489204835287286,18965146000,51362169351180,5428292128920,0,8275182765.94806,-495557964411.581,,74.6069769270358,9182059690,2191656494960,15342604.2442567,2908187542000,,739907519869,45219878604715,0.000521652365922395,,3107507570950,12333445410430,14233873463500,180739251280,1916.98545875812,3107507570950,,1410449755112,16974270000000,2006866965000,1489488738070,6188074095,,2044.133516,650027571000,12274549816393.4,3333289763371,8040120103333,60755166753036,0,2497263953120,5505817972570,0,,0,25066860922550,411662362149,341278192880,,94455570,805605356040,,3240883370,3422000,1132379163790,,7.55842769087164,1765106645690,2.13007174544082,5.92480625637246,,40.897451197403,,6.04719863417743,,10.56,12,11.71,,17.7533333333333,19,2215660236330,1765106645690,39028723940750,6905153281510,3948772384780,1032089103250,2935647550760,29191081590,-7703301798880,5387538192840,1762979497170,3829309815410,10832987459050,207512280080,,1479275611410,44751850017540,7100756291740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,__eof__
2000Q3,78.1137541068268,,,0.00045202643450589,6163848000.00002,202107643.613891,-3649227.43607289,,89900000,,2187.49333333333,,773078938.791516,0,164710465.56,0,2871524242.02329,42763939.000715,0.000349341939560733,26716663074.0031,2871524242.02329,202107643.613891,,,,32670875.1691434,11462500,83.0028014310642,,6273764,794993007.659044,58.6822669181926,24074191364.6656,3587642627.45287,,,,11423157348.5564,,,1004567276.80501,63.0753989664083,,,,0,75696552.7396232,-184554131.130935,,,,,,827428043.77575,114271000,774000000,-2121812,,501940622.084245,,0,,69050796.1503752,,,,,,,,,,,285802575,,,484103759.800943,,,12200000,84.8457210730326,491968870.496986,,,,,6621871684.15039,,6622087129.90002,,111704158.205983,,0,,363394148.010772,-184554131.130935,,,,,2871.27132271919,0,,279325971,103170313,,6273764,,,532113739.632723,9.19909202655449,760878938.791516,,7894526147.2417,0,,,,,,,,2760214583.67712,11587867814.1164,,,0,,,,0,0.000348277779284532,,363394148.010772,4966166744.3294,,258011078.111511,,875438023.60753,285802575,,,,320630209.010057,8341974231.07124,316980981.573985,8000000000,,,,0,,,,0.476316876069132,,316980981.573985,416233241.584207,0,370940457.973654,,81.8198724470261,113825970.205983,4966166744.3294,,0,327500,,77.9827945114072,,,,65.472211499534,,,,,,,0.000457144250344382,,,8772921141.18395,90.2856481521996,0,,,,,,,,8594744231.07124,,0,,,-52878169.7465905,,133903773.097584,7894526147.2417,6552820888.00002,,,,2862.52489826275,,,9189154382.76816,26716663074.0031,,2212.26,488203588,0,,,,,8504844231.07124,,,,,47773011241.8877,,-32670875.1691434,0,501940622.084245,,0,0,0,548978335220,3830543267060,69266241.9000002,,148311249.72582,-8215672611458.11,20067404286151.9,28291240320,370940457.973654,0,0,5968696411730,-4889140601150,,137816457640,2252982809010,633634817.730741,3372000,38062186907670,,424780723000,8594464606.07124,,24675972800,12799771035560.1,0.000515717552202955,8891337000,50167365034620,5405052656120,0,8519721301.36888,-518709423848.113,,78.1298734646217,8561749150,1995082089280,14877070.2976452,2913400191660,,1257624387000,45029592292770,0.000504998704504271,,2869373143640,12105178126950,15198213072000,768170244730,1980.20309969239,2869373143640,,910805020000,17902365000000,2122619947000,1716481644250,6564283388.00002,,1939.04589,607349599000,13717659517441.9,2371102885830,7538758788000,59452917666400,0,2470233452530,5012445100370,0,,0,26196525055220,427402838000,220775205000,,89620375,762717778080,,3342005870,3372000,1130097105290,,5.81792335225495,2015166732190,4.72193980065858,6.46435951404037,,41.2471545761118,,0.855073772252677,,12.3009333333333,12,12.54,,19.56,17.94,2252982809010,2015166732190,38062186907670,6700125470830,3830543267060,1111708865430,2350162777420,128925120640,-7472606246070,5361346812730,3178588004260,4684695330090,10998311983220,200530010160,,882659529160,44604811569770,7034050796140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,__eof__
2000Q4,81.9728206900271,,,0.000448595447653397,6454025226.00001,990105503.478572,-302072932.300105,,89400000,,2166.48333333333,,674234315.417686,0,165710465.56,0,2989329232.63257,-204236890.942096,0.000358402400881573,26824384273.052,2989329232.63257,990105503.478572,,,,32985394.84414,11462500,85.2710899920687,,125296086,735603600.159317,59.2194715811527,25416259958.3267,3544720973.00608,,,,10991486613.6532,,,1008450660.1834,63.0753989664083,,,,0,53554719.4910027,124191873.117703,,,,,,707516674.679718,114271000,774000000,5463008,,-158896058.173755,,0,,68985981.1657501,,,,,,,,,,,285802575,,,316226138.248949,,,1000000,81.1869322911972,495992342.041052,,,,,6912131679.16576,,6911761449.60001,,395301628.555665,,0,,313357210.381517,124191873.117703,,,,,2904.41607579797,0,,252309774,103317897,,125296086,,,563889164.598093,8.85793945522538,673234315.417686,,8890051929.87543,0,,,,,,,,2837204298.32637,11157197079.2132,,,0,,,,0,0.00034430328641025,,313357210.381517,4807270686.15564,,290297049.741835,,955179701.028854,285802575,,,,517594101.323613,8729608109.66315,215521169.023516,8409000000,,,,0,,,,0.915446336981182,,215521169.023516,396779532.231645,0,372374412.714295,,81.5967094395764,389838620.555665,4807270686.15564,,0,327500,,80.6010707315024,,,,66.1425625865007,,,,,,,0.000461577518097685,,,9224320916.18173,90.4148007806005,0,,,,,,,,9005388109.66315,,0,,,-129080412.168533,,134613696.94885,8890051929.87543,6843145698.00001,,,,2790.15988045915,,,9621100448.41338,26824384273.052,,2229.18,488203588,0,,,,,8915988109.66315,,,,,47854991574.6786,,-32985394.84414,0,-158896058.173755,,0,0,0,517647723830,3994413169820,68615751.6000001,,148884580.606999,-7258482182414.94,20665932625556.6,42677602080,372374412.714295,0,0,6690647454660,-4930130678800,,152328957540,2303949453150,636084277.290055,3372000,37866967019140,,397646631000,9005870484.66315,,10541981600,13210001726260,0.000482101502045564,8222522000,53842705388640,7150142729060,0,8930922690.66102,-627194329443.436,,77.8629762025501,8860462600,2103062247670,14934580.997871,3077155986970,,339590740000,43681977826370,0.000531586634008258,,2817683165210,15975738369500,15696945834000,733958706910,1881.16091719579,2817683165210,,1855840566000,21207315000000,2767525549000,1928896895350,6854608198.00001,,2074.25199,534400604000,15259222915006.6,6688204236150,10358759154000,63359192140150,0,3004685731010,5674054834580,0,,0,26811855779440,407812480000,37206203000,,89882375,770017087840,,0,3372000,1256021258980,,3.64844934326373,2252320574750,-0.34160718587674,4.9403163723545,,50.4807729869937,10.3673411772187,22.3860736716844,,11.5968666666667,12,13.1033333333333,,20.5433333333333,18.28,2303949453150,2252320574750,37866967019140,8825595640440,3994413169820,1280811594510,3387690121650,144106435540,-6355258568081.5,6156246850660,2681481833280,6941751260430,11114909945440,59391441180,,1781070216000,43284331195370,6279708825060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,__eof__
2001Q1,72.7311854441107,,,0.000432793639664671,6905162904.99998,-281023642.691445,47826038.6735037,,85000000,,2254.53333333333,,554415364.121436,0,162625623.41,0,3019328824.50193,-752711631.993714,0.000343362334025948,26462193272.855,3019328824.50193,-281023642.691445,,,,32334289.4532498,11462500,81.7746394679327,,36497669,910010772.374839,61.1508163277086,25981136119.0667,3113042240.16731,,,,11737970415.0913,,,975743815.561731,63.0752529715762,,,,0,60097653.3250927,-218416938.703427,,,,,,69084157.5247346,114271000,774000000,-1081096.58234992,,534074057.090291,,0,,66946962.3667498,,,,,,,,,,,285802575,,,-288202021.084213,,,-3084842.15000001,81.0024020743742,524169567.39581,,,,,7363938069.36673,,7364416591.99997,,738595579.427802,,0,,-477535874.910541,-218416938.703427,,,,,2912.82220661817,0,,224973789,106025627,,36497669,,,514211263.010152,8.11238283128359,557500206.271436,,8605733966.22303,0,,,,,,,,3043958082.64258,11900596038.5013,,,0,,,,0,0.000343309659521244,,-477535874.910541,5341344743.24593,,256605004.477793,,871497441.619095,285802575,,,,275175757.083173,9014728585.09583,323001795.756682,8705000000,,,,0,,,,3.2613339751086,,323001795.756682,381677536.025901,0,360297280.397762,,83.9902420881056,739676676.010152,5341344743.24593,,0,327500,,77.9394436708304,,,,68.6582621712973,,,,,,,0.000443550771778343,,,9849074235.28103,92.7843696125876,0,,,,,,,,9283958585.09583,,0,,,-941607788.981259,,133661304.698068,8605733966.22303,7296991106.99998,,,,2912.37535659467,,,10230751771.3069,26462193272.855,,2310.57,488202458,0,,,,,9198958585.09583,,,,,48818514871.6633,,-32334289.4532498,0,534074057.090291,,0,0,0,439515887910,3749348249100,67425484.9999998,,144055841.793352,-6003118480087.88,22186727661888.6,30103639310,360297280.397762,0,0,6564895031400,-5096956489790,,183864428010,2376811717060,615452880.020072,3372000,39924027995330,,393476297000,9283355335.09583,,62250635730,13251029104611.1,0.000490029030417427,7081332000,52989414592330,6001513851080,0,9213408796.31789,-634301980111.38,,76.158367977602,8681054110,2290719490460,14450211.2220625,3199592986150,,1777150033000,43532309589870,0.000480441144806602,,2794295566960,13065386597000,15340282625000,458619460720,2081.42040041667,2794295566960,,205720264000,24256839000000,2427097753000,1908512703950,7308453606.99998,,2040.695424,335940785000,16722840404518.6,5667083782510,8476319004000,61890448369940,0,2974250051250,5923135942330,0,,0,26391578993650,432390930000,150037445000,,84396750,784968598710,,0,3372000,1565641188770,,6.21226716909743,2257250301680,-2.18924103352254,-11.2740237167913,4.25378303660485,42.7131491261902,5.00139766514614,-15.387291836448,,11.2661333333333,11.5,13.2866666666667,,21.2566666666667,18.02,2376811717060,2257250301680,39924027995330,7063872745920,3749348249100,1148195264710,2542225748940,176783096010,-5311400670026.5,6228954246400,2757334218720,7774470281230,11051296368650,136655385320,,202342970390,43138833292870,6179691592080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,__eof__
2001Q2,75.6245554837266,,,0.000435000108750027,6981908114.99999,946117528.900588,-118053863.334375,,88600000,,2325.23,,1041737465.00836,0,169433473.68,0,3072974787.80947,-476492908.848253,0.000341318761895251,25818187890.7683,3072974787.80947,946117528.900588,,,,33443069.0313517,11448500,81.0106857801395,,62944689.8,865271379.749197,63.0309982891069,27717687850.6991,3264270362.8578,,,,14080128634.4865,,,964131565.343582,63.0752529715762,,,,0,64699966.8172164,-581466593.081332,,,,,,56066466.8479253,114271000,774000000,-26799647.0525464,,748904970.335111,,0,,71058002.5616999,,,,,,,,,,,285802575,,,-329390356.903135,,,6807850.27,83.6600614040204,735670326.56781,,,,,7445881880.56169,,7445951514.99999,,1807632294.98828,,0,,-290915493.22917,-581466593.081332,,,,,2863.55794443164,0,,196928490,107113188,,62944689.8,,,543950371.25527,7.9222547066922,1034929614.73836,,9553428608.18536,0,,,,,,,,3208203896.00987,14249562108.1665,,,0,,,,0,0.000349215912303978,,-290915493.22917,6090249713.58104,,232775883.672568,,929407195.006335,285802575,,,,185577415.619082,9001034741.1232,67523552.2847018,8697000000,,,,0,,,,3.07466371556246,,67523552.2847018,356284630.797752,0,356009410.870771,,85.9527638300898,1834431942.04083,6090249713.58104,,0,327100,,77.8955110609296,,,,70.827488160583,,,,,,,0.000430064982818904,,,11634829050.6584,93.7361080239081,0,,,,,,,,9275034741.1232,,0,,,-961885852.979764,,133425330.252431,9553428608.18536,7374823877.99999,,,,2929.81257299561,,,11991113681.4561,25818187890.7683,,2298.85,488202458,0,,,,,9186434741.1232,,,,,52255792170.3909,,-33443069.0313517,0,748904970.335111,,0,0,0,352342174020,3770799646970,71127636.9999999,,142341444.578006,-4740145701587.03,22412889448738.8,32974481350,356009410.870771,0,0,6810437430420,-5071161863020,,125908660990,2326629707160,608128423.819282,0,40626662462160,,281866705000,9274948001.1232,,110578464340,13255912613823.4,0.000512971826356164,7296510000,54001820645730,6223844763790,0,9200695542.44857,-668721162261.252,,77.0650979311717,8589392540,2226139723840,14260801.3253695,2938248150630,,1860178201000,44269861243710,0.000492901132147633,,2516239774060,13375158183570,15670170017000,507459775570,2028.80442908068,2516239774060,,1116665694000,25345461000000,2256594619000,1918270412980,7386272377.99999,,1949.4248,337308640000,17916753008668.8,5731097872520,9132272070000,62908825900780,0,2904659888170,6154842515170,0,,0,26687110414180,357247505000,46881966000,,88513260,766921675900,,0,0,1552559934950,,5.13929089813524,2234645116050,1.19058480065694,3.97816977950857,3.29476022938163,45.4990679638535,3.07173115887045,6.5223915694735,,11.1166666666667,11.5,12.72,,21.727,17.6998,2326629707160,2234645116050,40626662462160,7151313419780,3770799646970,1723488866910,2981701056230,118612150990,-3967944554775.78,6473128790420,2892436242310,8227117696830,11016940397180,52056382760,,1091633876230,43987994538710,5862377801980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,__eof__
